,Agility
16993,64
16994,62
16995,60
16996,40
16997,53
16998,42
16999,62
17000,22
17001,73
17002,28
17003,57
17004,72
17005,66
17006,47
17007,66
17008,77
17009,68
17010,31
17011,78
17012,73
17013,58
17014,56
17015,79
17016,61
17017,65
17018,57
17019,63
17020,54
17021,67
17022,59
17023,51
17024,60
17025,66
17026,42
17027,21
17028,31
17029,58
17030,56
17031,56
17032,59
17033,58
17034,58
17035,69
17036,58
17037,59
17038,58
17039,82
17040,24
17041,29
17042,72
17043,38
17044,69
17045,61
17046,65
17047,72
17048,67
17049,84
17050,43
17051,53
17052,56
17053,38
17054,72
17055,54
17056,61
17057,57
17058,32
17059,26
17060,58
17061,69
17062,35
17063,66
17064,33
17065,55
17066,70
17067,44
17068,49
17069,38
17070,57
17071,65
17072,79
17073,59
17074,64
17075,54
17076,68
17077,57
17078,72
17079,68
17080,71
17081,34
17082,71
17083,42
17084,52
17085,52
17086,63
17087,52
17088,52
17089,66
17090,67
17091,65
17092,53
17093,58
17094,40
17095,56
17096,50
17097,31
17098,53
17099,38
17100,74
17101,58
17102,55
17103,75
17104,68
17105,62
17106,44
17107,48
17108,65
17109,39
17110,70
17111,41
17112,75
17113,57
17114,42
17115,55
17116,22
17117,63
17118,65
17119,56
17120,67
17121,65
17122,52
17123,72
17124,72
17125,62
17126,68
17127,66
17128,30
17129,60
17130,43
17131,52
17132,63
17133,58
17134,59
17135,83
17136,83
17137,72
17138,61
17139,84
17140,64
17141,63
17142,66
17143,64
17144,70
17145,58
17146,59
17147,63
17148,43
17149,47
17150,57
17151,30
17152,70
17153,56
17154,73
17155,59
17156,45
17157,46
17158,44
17159,58
17160,78
17161,58
17162,60
17163,52
17164,22
17165,39
17166,59
17167,56
17168,57
17169,39
17170,56
17171,67
17172,70
17173,34
17174,68
17175,22
17176,63
17177,73
17178,74
17179,82
17180,52
17181,63
17182,55
17183,62
17184,79
17185,76
17186,58
17187,58
17188,38
17189,68
17190,63
17191,25
17192,46
17193,45
17194,66
17195,77
17196,42
17197,40
17198,70
17199,62
17200,63
17201,26
17202,55
17203,53
17204,59
17205,70
17206,71
17207,30
17208,34
17209,36
17210,55
17211,53
17212,52
17213,49
17214,53
17215,49
17216,53
17217,58
17218,75
17219,57
17220,73
17221,39
17222,69
17223,59
17224,56
17225,54
17226,75
17227,65
17228,84
17229,60
17230,36
17231,61
17232,56
17233,54
17234,56
17235,34
17236,52
17237,60
17238,60
17239,59
17240,55
17241,64
17242,33
17243,41
17244,60
17245,47
17246,48
17247,54
17248,60
17249,53
17250,82
17251,43
17252,51
17253,61
17254,66
17255,66
17256,64
17257,68
17258,72
17259,70
17260,39
17261,54
17262,76
17263,61
17264,48
17265,65
17266,61
17267,25
17268,52
17269,35
17270,57
17271,26
17272,66
17273,74
17274,61
17275,64
17276,75
17277,28
17278,52
17279,62
17280,34
17281,72
17282,55
17283,57
17284,78
17285,54
17286,54
17287,80
17288,32
17289,32
17290,70
17291,48
17292,51
17293,53
17294,16
17295,72
17296,41
17297,55
17298,52
17299,68
17300,62
17301,32
17302,43
17303,58
17304,59
17305,62
17306,58
17307,51
17308,68
17309,57
17310,26
17311,67
17312,63
17313,34
17314,57
17315,60
17316,65
17317,29
17318,80
17319,85
17320,48
17321,39
17322,28
17323,44
17324,40
17325,58
17326,57
17327,49
17328,65
17329,44
17330,65
17331,39
17332,47
17333,37
17334,51
17335,49
17336,60
17337,62
17338,60
17339,39
17340,39
17341,63
17342,57
17343,65
17344,56
17345,61
17346,66
17347,73
17348,61
17349,60
17350,76
17351,48
17352,77
17353,74
17354,62
17355,80
17356,61
17357,31
17358,58
17359,36
17360,29
17361,64
17362,58
17363,36
17364,58
17365,73
17366,33
17367,68
17368,71
17369,57
17370,80
17371,71
17372,71
17373,80
17374,55
17375,43
17376,65
17377,52
17378,58
17379,36
17380,72
17381,64
17382,62
17383,37
17384,62
17385,47
17386,58
17387,51
17388,49
17389,61
17390,67
17391,67
17392,31
17393,42
17394,61
17395,77
17396,57
17397,40
17398,43
17399,58
17400,65
17401,77
17402,69
17403,33
17404,58
17405,81
17406,62
17407,63
17408,46
17409,48
17410,73
17411,60
17412,58
17413,61
17414,31
17415,75
17416,70
17417,82
17418,64
17419,22
17420,70
17421,58
17422,58
17423,61
17424,30
17425,42
17426,15
17427,58
17428,44
17429,32
17430,38
17431,73
17432,41
17433,70
17434,54
17435,59
17436,44
17437,35
17438,66
17439,59
17440,73
17441,31
17442,31
17443,75
17444,56
17445,55
17446,76
17447,77
17448,60
17449,53
17450,39
17451,48
17452,40
17453,58
17454,65
17455,56
17456,54
17457,52
17458,60
17459,49
17460,60
17461,64
17462,49
17463,40
17464,60
17465,56
17466,66
17467,34
17468,57
17469,26
17470,22
17471,70
17472,66
17473,51
17474,50
17475,28
17476,63
17477,66
17478,62
17479,28
17480,49
17481,31
17482,60
17483,57
17484,66
17485,86
17486,29
17487,36
17488,59
17489,48
17490,62
17491,42
17492,31
17493,31
17494,30
17495,34
17496,38
17497,75
17498,41
17499,58
17500,61
17501,26
17502,70
17503,57
17504,60
17505,58
17506,22
17507,29
17508,58
17509,60
17510,58
17511,35
17512,57
17513,62
17514,81
17515,59
17516,53
17517,63
17518,55
17519,48
17520,31
17521,22
17522,64
17523,40
17524,84
17525,56
17526,64
17527,64
17528,64
17529,53
17530,52
17531,76
17532,38
17533,55
17534,55
17535,31
17536,39
17537,79
17538,23
17539,38
17540,52
17541,67
17542,68
17543,48
17544,48
17545,75
17546,72
17547,57
17548,29
17549,40
17550,38
17551,58
17552,64
17553,62
17554,57
17555,70
17556,57
17557,37
17558,79
17559,43
17560,62
17561,59
17562,52
17563,69
17564,51
17565,65
17566,23
17567,65
17568,61
17569,30
17570,56
17571,59
17572,39
17573,55
17574,62
17575,65
17576,51
17577,59
17578,80
17579,41
17580,61
17581,65
17582,36
17583,58
17584,58
17585,83
17586,73
17587,46
17588,67
17589,39
17590,56
17591,61
17592,69
17593,68
17594,53
17595,53
17596,68
17597,51
17598,66
17599,72
17600,46
17601,70
17602,47
17603,49
17604,66
17605,52
17606,66
17607,35
17608,32
17609,44
17610,52
17611,45
17612,36
17613,28
17614,60
17615,78
17616,82
17617,63
17618,70
17619,68
17620,31
17621,75
17622,59
17623,57
17624,33
17625,34
17626,21
17627,63
17628,62
17629,59
17630,32
17631,36
17632,58
17633,23
17634,27
17635,58
17636,67
17637,55
17638,52
17639,65
17640,45
17641,67
17642,55
17643,56
17644,31
17645,24
17646,24
17647,53
17648,44
17649,36
17650,27
17651,36
17652,72
17653,56
17654,60
17655,65
17656,32
17657,55
17658,44
17659,61
17660,40
17661,62
17662,27
17663,52
17664,44
17665,38
17666,60
17667,57
17668,73
17669,30
17670,29
17671,21
17672,58
17673,42
17674,58
17675,70
17676,72
17677,56
17678,52
17679,25
17680,47
17681,27
17682,58
17683,38
17684,57
17685,52
17686,26
17687,34
17688,23
17689,58
17690,24
17691,35
17692,54
17693,72
17694,62
17695,76
17696,55
17697,55
17698,55
17699,29
17700,78
17701,59
17702,74
17703,25
17704,59
17705,62
17706,69
17707,62
17708,66
17709,74
17710,57
17711,51
17712,44
17713,63
17714,47
17715,77
17716,64
17717,48
17718,38
17719,23
17720,53
17721,61
17722,56
17723,52
17724,66
17725,57
17726,25
17727,60
17728,56
17729,65
17730,45
17731,37
17732,75
17733,35
17734,49
17735,60
17736,64
17737,77
17738,51
17739,57
17740,69
17741,59
17742,54
17743,53
17744,33
17745,50
17746,69
17747,54
17748,54
17749,28
17750,42
17751,63
17752,23
17753,57
17754,58
17755,66
17756,61
17757,61
17758,67
17759,61
17760,60
17761,19
17762,33
17763,34
17764,61
17765,27
17766,60
17767,35
17768,32
17769,72
17770,54
17771,25
17772,33
17773,76
17774,68
17775,33
17776,60
17777,31
17778,56
17779,59
17780,59
17781,48
17782,51
17783,48
17784,31
17785,65
17786,56
17787,22
17788,76
17789,62
17790,61
17791,54
17792,54
17793,57
17794,75
17795,27
17796,58
17797,60
17798,48
17799,48
17800,67
17801,53
17802,53
17803,58
17804,62
17805,41
17806,33
17807,21
17808,64
17809,65
17810,52
17811,71
17812,70
17813,59
17814,64
17815,30
17816,75
17817,70
17818,55
17819,49
17820,61
17821,35
17822,59
17823,67
17824,68
17825,56
17826,56
17827,42
17828,61
17829,38
17830,66
17831,58
17832,71
17833,56
17834,71
17835,80
17836,57
17837,52
17838,32
17839,52
17840,43
17841,30
17842,32
17843,74
17844,51
17845,23
17846,58
17847,51
17848,62
17849,55
17850,55
17851,56
17852,62
17853,62
17854,30
17855,56
17856,61
17857,38
17858,51
17859,34
17860,61
17861,76
17862,67
17863,62
17864,93
17865,56
17866,64
17867,82
17868,29
17869,34
17870,35
17871,62
17872,38
17873,47
17874,55
17875,39
17876,38
17877,57
17878,40
17879,58
17880,55
17881,53
17882,41
17883,57
17884,42
17885,59
17886,42
17887,29
17888,59
17889,39
17890,46
17891,56
17892,38
17893,44
17894,73
17895,43
17896,60
17897,67
17898,69
17899,80
17900,56
17901,56
17902,66
17903,64
17904,61
17905,62
17906,56
17907,30
17908,29
17909,82
17910,23
17911,68
17912,21
17913,26
17914,40
17915,58
17916,34
17917,80
17918,52
17919,55
17920,55
17921,37
17922,27
17923,30
17924,35
17925,21
17926,58
17927,33
17928,47
17929,36
17930,57
17931,61
17932,70
17933,51
17934,39
17935,56
17936,44
17937,56
17938,27
17939,63
17940,52
17941,66
17942,27
17943,55
17944,39
17945,38
17946,22
17947,59
17948,65
17949,60
17950,67
17951,36
17952,36
17953,31
17954,67
17955,62
17956,26
17957,55
17958,50
17959,65
17960,23
17961,25
17962,56
17963,77
17964,78
17965,78
17966,38
17967,60
17968,54
17969,25
17970,61
17971,55
17972,54
17973,52
17974,45
17975,47
17976,54
17977,26
17978,41
17979,37
17980,58
17981,34
17982,48
17983,50
17984,41
17985,36
17986,63
17987,29
17988,47
17989,58
17990,64
17991,58
17992,41
17993,81
17994,53
17995,38
17996,75
17997,27
17998,25
17999,56
18000,68
18001,58
18002,63
18003,63
18004,52
18005,51
18006,43
18007,42
18008,53
18009,68
18010,77
18011,52
18012,68
18013,70
18014,62
18015,22
18016,43
18017,57
18018,35
18019,36
18020,57
18021,62
18022,56
18023,66
18024,55
18025,30
18026,54
18027,39
18028,57
18029,30
18030,65
18031,59
18032,50
18033,31
18034,48
18035,62
18036,22
18037,66
18038,56
18039,41
18040,35
18041,39
18042,55
18043,66
18044,41
18045,55
18046,76
18047,44
18048,59
18049,47
18050,55
18051,58
18052,49
18053,58
18054,58
18055,34
18056,55
18057,46
18058,50
18059,35
18060,56
18061,28
18062,51
18063,58
18064,43
18065,90
18066,62
18067,60
18068,74
18069,57
18070,64
18071,60
18072,58
18073,26
18074,28
18075,54
18076,50
18077,67
18078,40
18079,59
18080,56
18081,42
18082,24
18083,62
18084,70
18085,64
18086,62
18087,52
18088,72
18089,52
18090,67
18091,73
18092,70
18093,57
18094,74
18095,53
18096,56
18097,57
18098,60
18099,54
18100,57
18101,46
18102,49
18103,74
18104,63
18105,63
18106,64
18107,59
18108,78
18109,55
18110,66
18111,32
18112,64
18113,53
18114,58
18115,58
18116,51
18117,76
18118,61
18119,47
18120,61
18121,67
18122,26
18123,75
18124,32
18125,23
18126,55
18127,46
18128,55
18129,70
18130,54
18131,35
18132,54
18133,48
18134,68
18135,58
18136,58
18137,56
18138,57
18139,53
18140,56
18141,53
18142,31
18143,39
18144,58
18145,65
18146,43
18147,45
18148,38
18149,52
18150,56
18151,58
18152,60
18153,46
18154,38
18155,57
18156,57
18157,65
18158,70
18159,54
18160,74
18161,51
18162,46
18163,53
18164,37
18165,57
18166,42
18167,54
18168,82
18169,51
18170,40
18171,53
18172,41
18173,64
18174,39
18175,39
18176,58
18177,50
18178,48
18179,24
18180,64
18181,59
18182,52
18183,59
18184,58
18185,81
18186,63
18187,63
18188,21
18189,38
18190,65
18191,63
18192,60
18193,56
18194,59
18195,77
18196,78
18197,57
18198,54
18199,43
18200,62
18201,32
18202,31
18203,48
18204,28
18205,55
18206,59
18207,59
18208,23
18209,63
18210,54
18211,34
18212,48
18213,22
18214,31
18215,25
18216,35
18217,27
18218,67
18219,55
18220,22
18221,62
18222,78
18223,50
18224,53
18225,56
18226,50
18227,59
18228,57
18229,34
18230,52
18231,50
18232,29
18233,56
18234,50
18235,44
18236,60
18237,43
18238,34
18239,63
18240,34
18241,56
18242,73
18243,55
18244,48
18245,21
18246,69
18247,39
18248,33
18249,63
18250,63
18251,52
18252,52
18253,64
18254,44
18255,56
18256,83
18257,33
18258,33
18259,58
18260,61
18261,62
18262,62
18263,77
18264,41
18265,29
18266,62
18267,57
18268,50
18269,31
18270,30
18271,59
18272,61
18273,69
18274,58
18275,54
18276,56
18277,58
18278,28
18279,52
18280,63
18281,58
18282,43
18283,37
18284,38
18285,62
18286,69
18287,61
18288,78
18289,53
18290,64
18291,60
18292,42
18293,78
18294,66
18295,57
18296,63
18297,65
18298,63
18299,50
18300,37
18301,55
18302,56
18303,56
18304,56
18305,66
18306,43
18307,35
18308,52
18309,52
18310,57
18311,64
18312,65
18313,57
18314,31
18315,46
18316,56
18317,34
18318,27
18319,54
18320,58
18321,31
18322,53
18323,35
18324,49
18325,56
18326,52
18327,56
18328,70
18329,29
18330,53
18331,51
18332,45
18333,31
18334,57
18335,60
18336,62
18337,54
18338,22
18339,45
18340,52
18341,62
18342,55
18343,54
18344,64
18345,67
18346,57
18347,51
18348,59
18349,60
18350,49
18351,59
18352,33
18353,58
18354,47
18355,61
18356,55
18357,38
18358,41
18359,40
18360,40
18361,38
18362,57
18363,54
18364,60
18365,54
